Date,Article_ID,Country_Code,Sold_Units
20180219,332,FI,1
20180220,332,FI,1
20180221,332,FI,1
20180224,332,FI,2
20180225,332,FI,1
20180301,332,FI,1
20180303,332,FI,2
20180304,332,FI,1
20180305,332,FI,2
20180306,332,FI,1
20180307,332,FI,1
20180312,332,FI,1
20180315,332,FI,1
20180316,332,FI,2
20180317,332,FI,2
20180318,332,FI,1
20180319,332,FI,2
20180321,332,FI,1
20180322,332,FI,1
20180330,332,FI,1
20180401,332,FI,1
20180403,332,FI,1
20180406,332,FI,1
20180408,332,FI,1
20180410,332,FI,2
20180411,332,FI,2
20180412,332,FI,1
20180414,332,FI,2
20180415,332,FI,3
20180416,332,FI,2
20180417,332,FI,1
20180419,332,FI,1
20180425,332,FI,2
20180426,332,FI,1
20180427,332,FI,1
20180429,332,FI,1
20180501,332,FI,1
20180503,332,FI,3
20180504,332,FI,1
20180505,332,FI,2
20180506,332,FI,2
20180507,332,FI,2
20180508,332,FI,3
20180509,332,FI,3
20180510,332,FI,2
20180511,332,FI,3
20180512,332,FI,3
20180513,332,FI,3
20180514,332,FI,4
20180515,332,FI,1
20180516,332,FI,3
20180517,332,FI,3
20180519,332,FI,1
20180520,332,FI,7
20180521,332,FI,4
20180522,332,FI,7
20180523,332,FI,2
20180524,332,FI,2
20180526,332,FI,1
20180527,332,FI,4
20180528,332,FI,2
20180529,332,FI,4
20180530,332,FI,1
20180531,332,FI,1
20180602,332,FI,1
20180604,332,FI,1
20180605,332,FI,1
20180606,332,FI,1
20180607,332,FI,1
20180608,332,FI,1
20180611,332,FI,2
20180612,332,FI,1
20180613,332,FI,2
20180614,332,FI,3
20180615,332,FI,3
20180617,332,FI,4
20180618,332,FI,1
20180619,332,FI,2
20180623,332,FI,1
20180625,332,FI,1
20180626,332,FI,2
20180703,332,FI,1
20180706,332,FI,1
20180707,332,FI,1
20180708,332,FI,1
20180709,332,FI,5
20180710,332,FI,2
20180711,332,FI,1
20180713,332,FI,1
20180715,332,FI,3
20180717,332,FI,3
