Date,Article_ID,Country_Code,Sold_Units
20171004,362,FR,1
20171005,362,FR,1
20171008,362,FR,1
20171022,362,FR,1
20171120,362,FR,1
20171122,362,FR,1
20171124,362,FR,1
20171127,362,FR,1
20171128,362,FR,1
20171130,362,FR,1
20171203,362,FR,1
20171204,362,FR,1
20171205,362,FR,1
20171207,362,FR,2
20171208,362,FR,1
20171209,362,FR,3
20171210,362,FR,2
20171211,362,FR,1
20171214,362,FR,2
20171215,362,FR,3
20171216,362,FR,2
20171217,362,FR,4
20171226,362,FR,2
20171229,362,FR,2
20171230,362,FR,1
20180102,362,FR,1
20180103,362,FR,1
20180105,362,FR,2
20180106,362,FR,1
20180109,362,FR,1
20180110,362,FR,5
20180113,362,FR,3
20180114,362,FR,2
20180115,362,FR,1
20180116,362,FR,1
20180117,362,FR,2
20180119,362,FR,1
20180120,362,FR,2
20180121,362,FR,2
20180122,362,FR,1
20180123,362,FR,2
20180124,362,FR,1
20180127,362,FR,1
20180129,362,FR,1
20180131,362,FR,1
20180204,362,FR,1
20180206,362,FR,2
20180208,362,FR,1
20180210,362,FR,3
20180211,362,FR,1
20180214,362,FR,1
20180215,362,FR,1
20180216,362,FR,1
20180218,362,FR,5
20180219,362,FR,2
20180220,362,FR,1
20180221,362,FR,1
20180223,362,FR,1
20180224,362,FR,1
20180225,362,FR,2
20180226,362,FR,1
20180303,362,FR,1
20180304,362,FR,1
20180305,362,FR,3
20180306,362,FR,5
20180307,362,FR,1
20180315,362,FR,1
20180316,362,FR,1
20180319,362,FR,6
20180320,362,FR,1
20180321,362,FR,1
20180324,362,FR,2
20180325,362,FR,1
20180326,362,FR,3
20180328,362,FR,2
20180331,362,FR,2
20180401,362,FR,1
20180402,362,FR,1
20180403,362,FR,2
20180404,362,FR,4
20180405,362,FR,2
20180406,362,FR,3
20180407,362,FR,6
20180408,362,FR,4
20180409,362,FR,1
20180410,362,FR,1
20180411,362,FR,2
20180414,362,FR,1
20180415,362,FR,2
20180417,362,FR,1
20180418,362,FR,2
20180419,362,FR,1
20180420,362,FR,3
20180421,362,FR,2
20180422,362,FR,3
20180424,362,FR,1
20180425,362,FR,5
20180426,362,FR,1
20180427,362,FR,1
20180429,362,FR,1
20180430,362,FR,2
20180501,362,FR,1
20180502,362,FR,2
20180503,362,FR,1
20180507,362,FR,3
20180508,362,FR,1
20180509,362,FR,2
20180510,362,FR,2
20180513,362,FR,3
20180514,362,FR,2
20180517,362,FR,1
20180518,362,FR,1
20180520,362,FR,3
20180522,362,FR,2
20180523,362,FR,2
20180524,362,FR,1
20180525,362,FR,2
20180526,362,FR,2
20180528,362,FR,2
20180529,362,FR,2
20180530,362,FR,1
20180601,362,FR,1
20180603,362,FR,2
20180604,362,FR,1
20180605,362,FR,5
20180607,362,FR,1
20180608,362,FR,2
20180610,362,FR,1
20180611,362,FR,1
20180612,362,FR,1
20180616,362,FR,1
20180618,362,FR,1
20180619,362,FR,2
20180623,362,FR,1
20180624,362,FR,3
20180627,362,FR,2
20180628,362,FR,1
20180630,362,FR,3
20180702,362,FR,1
20180704,362,FR,1
20180710,362,FR,1
20180711,362,FR,1
20180714,362,FR,1
20180719,362,FR,1
20180721,362,FR,3
20180728,362,FR,1
20180802,362,FR,1
20180804,362,FR,1
20180808,362,FR,1
20180810,362,FR,1
20180818,362,FR,2
20180819,362,FR,1
20180821,362,FR,2
20180823,362,FR,1
20180824,362,FR,1
20180825,362,FR,1
20180827,362,FR,1
20180829,362,FR,1
20180831,362,FR,2
20180901,362,FR,1
20180904,362,FR,1
20180907,362,FR,2
20180909,362,FR,3
20180911,362,FR,1
20180912,362,FR,1
20180913,362,FR,2
20180918,362,FR,1
20180919,362,FR,1
20180921,362,FR,2
