Date,Article_ID,Country_Code,Sold_Units
20180226,3576,AT,1
20180227,3576,AT,1
20180228,3576,AT,1
20180302,3576,AT,6
20180303,3576,AT,1
20180304,3576,AT,1
20180305,3576,AT,1
20180309,3576,AT,2
20180314,3576,AT,1
20180315,3576,AT,1
20180319,3576,AT,1
20180327,3576,AT,1
20180331,3576,AT,1
20180406,3576,AT,1
20180413,3576,AT,1
20180506,3576,AT,1
20180622,3576,AT,1
20180627,3576,AT,2
20180702,3576,AT,1
20180708,3576,AT,2
20180713,3576,AT,2
20180719,3576,AT,2
20180722,3576,AT,2
20180724,3576,AT,1
20180725,3576,AT,3
20180726,3576,AT,1
20180727,3576,AT,1
20180730,3576,AT,2
20180801,3576,AT,1
20180802,3576,AT,1
20180806,3576,AT,2
20180807,3576,AT,2
20180808,3576,AT,1
20180812,3576,AT,1
20180817,3576,AT,2
20180819,3576,AT,1
20180820,3576,AT,1
20180821,3576,AT,1
20180822,3576,AT,1
20180826,3576,AT,2
20180827,3576,AT,1
20180828,3576,AT,3
20180829,3576,AT,1
20180830,3576,AT,2
20180831,3576,AT,1
20180901,3576,AT,2
20180902,3576,AT,1
20180904,3576,AT,3
20180905,3576,AT,1
20180908,3576,AT,1
20180909,3576,AT,2
20180910,3576,AT,2
20180912,3576,AT,1
20180913,3576,AT,1
20180917,3576,AT,2
20180918,3576,AT,3
20180919,3576,AT,3
20180921,3576,AT,3
20180922,3576,AT,3
20180923,3576,AT,7
20180924,3576,AT,3
20180925,3576,AT,3
20180927,3576,AT,4
20180928,3576,AT,1
20180929,3576,AT,2
20180930,3576,AT,4
20181002,3576,AT,2
20181004,3576,AT,1
20181006,3576,AT,1
20181008,3576,AT,1
20181010,3576,AT,1
20181015,3576,AT,1
20181016,3576,AT,2
20181021,3576,AT,1
20181028,3576,AT,1
20181102,3576,AT,1
20181107,3576,AT,1
20181109,3576,AT,2
20181111,3576,AT,2
20181122,3576,AT,1
20181123,3576,AT,4
20181127,3576,AT,1
20181128,3576,AT,1
20181129,3576,AT,3
20181203,3576,AT,2
20181204,3576,AT,1
20181205,3576,AT,2
20181206,3576,AT,1
20181207,3576,AT,2
20181208,3576,AT,1
20181209,3576,AT,2
20181210,3576,AT,5
20181211,3576,AT,2
20181212,3576,AT,4
20181213,3576,AT,1
20181214,3576,AT,2
20181215,3576,AT,2
20181216,3576,AT,5
20181217,3576,AT,2
20181218,3576,AT,1
20181222,3576,AT,1
20181223,3576,AT,1
20181225,3576,AT,1
20181226,3576,AT,4
20181227,3576,AT,1
20181228,3576,AT,1
20181229,3576,AT,2
20190102,3576,AT,5
20190103,3576,AT,1
20190106,3576,AT,1
20190107,3576,AT,2
20190109,3576,AT,1
20190112,3576,AT,1
20190113,3576,AT,1
20190115,3576,AT,1
20190117,3576,AT,2
20190124,3576,AT,1
20190125,3576,AT,1
20190127,3576,AT,4
20190128,3576,AT,1
20190129,3576,AT,6
20190201,3576,AT,2
20190202,3576,AT,2
20190205,3576,AT,1
20190206,3576,AT,4
20190207,3576,AT,1
20190211,3576,AT,1
20190212,3576,AT,1
20170102,332,FI,2
20170104,332,FI,2
20170105,332,FI,2
20170107,332,FI,2
20170110,332,FI,1
20170111,332,FI,2
20170114,332,FI,1
20170118,332,FI,1
20170120,332,FI,1
20170121,332,FI,1
20170123,332,FI,1
20170124,332,FI,2
20170125,332,FI,1
20170126,332,FI,1
20170127,332,FI,3
20170128,332,FI,1
20170129,332,FI,5
20170130,332,FI,3
20170131,332,FI,4
20170201,332,FI,4
20170203,332,FI,1
20170205,332,FI,1
20170207,332,FI,2
20170210,332,FI,1
20170211,332,FI,2
20170216,332,FI,1
20170217,332,FI,7
20170218,332,FI,2
20170219,332,FI,4
20170220,332,FI,4
20170222,332,FI,2
20170223,332,FI,3
20170224,332,FI,5
20170225,332,FI,4
20170226,332,FI,6
20170227,332,FI,2
20170228,332,FI,4
20170301,332,FI,3
20170302,332,FI,8
20170303,332,FI,6
20170304,332,FI,6
20170305,332,FI,3
20170306,332,FI,1
20170307,332,FI,4
20170308,332,FI,3
20170309,332,FI,5
20170310,332,FI,4
20170311,332,FI,3
20170312,332,FI,4
20170313,332,FI,4
20170314,332,FI,6
20170315,332,FI,3
20170316,332,FI,5
20170317,332,FI,4
20170318,332,FI,5
20170319,332,FI,4
20170320,332,FI,1
20170321,332,FI,2
20170323,332,FI,2
20170324,332,FI,2
20170325,332,FI,4
20170326,332,FI,1
20170327,332,FI,2
20170328,332,FI,2
20170330,332,FI,1
20170331,332,FI,2
20170401,332,FI,3
20170402,332,FI,1
20170403,332,FI,6
20170404,332,FI,2
20170408,332,FI,1
20170410,332,FI,2
20170411,332,FI,1
20170412,332,FI,2
20170413,332,FI,2
20170414,332,FI,1
