Date,Article_ID,Country_Code,Sold_Units
20180206,1516,FR,2
20180207,1516,FR,3
20180208,1516,FR,3
20180210,1516,FR,4
20180212,1516,FR,2
20180213,1516,FR,3
20180214,1516,FR,4
20180215,1516,FR,2
20180216,1516,FR,2
20180217,1516,FR,1
20180218,1516,FR,7
20180219,1516,FR,6
20180220,1516,FR,8
20180224,1516,FR,1
20180225,1516,FR,2
20180226,1516,FR,2
20180227,1516,FR,1
20180228,1516,FR,1
20180301,1516,FR,1
20180303,1516,FR,1
20180304,1516,FR,1
20180305,1516,FR,1
20180307,1516,FR,1
20180310,1516,FR,1
20180313,1516,FR,1
20180314,1516,FR,1
20180317,1516,FR,1
20180318,1516,FR,1
20180330,1516,FR,1
20180406,1516,FR,1
20180409,1516,FR,3
20180418,1516,FR,1
20180521,1516,FR,1
20180526,1516,FR,1
20180705,1516,FR,1
20180708,1516,FR,2
20180814,1516,FR,2
20180912,1516,FR,2
20180916,1516,FR,3
20180918,1516,FR,1
20180919,1516,FR,1
20180920,1516,FR,1
20180923,1516,FR,1
20180925,1516,FR,2
20180926,1516,FR,2
20180928,1516,FR,2
20180929,1516,FR,8
20180930,1516,FR,13
20181001,1516,FR,6
20181002,1516,FR,15
20181003,1516,FR,2
20181004,1516,FR,1
20181005,1516,FR,1
20181006,1516,FR,3
20181007,1516,FR,3
20181009,1516,FR,2
20181012,1516,FR,3
20181013,1516,FR,3
20181014,1516,FR,2
20181016,1516,FR,1
20181017,1516,FR,2
20181018,1516,FR,1
20181020,1516,FR,1
20181022,1516,FR,1
20181023,1516,FR,2
20181024,1516,FR,2
20181026,1516,FR,2
20181027,1516,FR,2
20181029,1516,FR,1
20181030,1516,FR,3
20181031,1516,FR,1
20181102,1516,FR,1
20181103,1516,FR,2
20181107,1516,FR,1
20181111,1516,FR,1
20181115,1516,FR,2
20181123,1516,FR,1
20181124,1516,FR,1
20181130,1516,FR,1
20181201,1516,FR,1
20181202,1516,FR,1
20181203,1516,FR,1
20181204,1516,FR,1
20181205,1516,FR,2
20181208,1516,FR,3
20181209,1516,FR,5
20181210,1516,FR,1
20181211,1516,FR,5
20181212,1516,FR,4
20181213,1516,FR,4
20181214,1516,FR,4
